id_colis,id_livraison,livré
60668,60668,t
60669,60669,t
60670,60670,f
60671,60671,t
60672,60672,t
60673,60673,t
60674,60674,f
60675,60675,f
60676,60676,t
60677,60677,t
60678,60678,t
60679,60679,t
60680,60680,t
60681,60681,t
60682,60682,t
60683,60683,t
60684,60684,f
60685,60685,t
60686,60686,t
60687,60687,f
60688,60688,t
60689,60689,t
60690,60690,f
60691,60691,t
60692,60692,t
60693,60693,t
60694,60694,t
60695,60695,t
60696,60696,f
60697,60697,t
60698,60698,f
60699,60699,f
60700,60700,t
60701,60701,t
60702,60702,t
60703,60703,t
60704,60704,t
60705,60705,t
60706,60706,f
60707,60707,t
60708,60708,t
60709,60709,t
60710,60710,t
60711,60711,t
60712,60712,t
60713,60713,t
60714,60714,t
60715,60715,t
60716,60716,t
60717,60717,t
60718,60718,t
60719,60719,f
60720,60720,t
60721,60721,t
60722,60722,f
60723,60723,f
60724,60724,t
60725,60725,t
60726,60726,t
60727,60727,t
60728,60728,t
60729,60729,t
60730,60730,t
60731,60731,t
60732,60732,t
60733,60733,f
60734,60734,t
60735,60735,t
60736,60736,t
60737,60737,t
60738,60738,t
60739,60739,t
60740,60740,t
60741,60741,f
60742,60742,t
60743,60743,f
60744,60744,t
60745,60745,t
60746,60746,t
60747,60747,t
60748,60748,t
60749,60749,f
60750,60750,f
60751,60751,t
60752,60752,t
60753,60753,t
60754,60754,t
60755,60755,t
60756,60756,t
60757,60757,t
60758,60758,t
60759,60759,t
60760,60760,t
60761,60761,t
60762,60762,t
60763,60763,t
60764,60764,t
60765,60765,t
60766,60766,t
60767,60767,f
60768,60768,t
60769,60769,t
60770,60770,f
60771,60771,t
60772,60772,t
60773,60773,t
60774,60774,t
60775,60775,t
60776,60776,t
60777,60777,t
60778,60778,t
60779,60779,f
60780,60780,t
60781,60781,t
60782,60782,t
60783,60783,f
60784,60784,f
60785,60785,t
60786,60786,f
60787,60787,t
60788,60788,t
60789,60789,t
60790,60790,t
60791,60791,t
60792,60792,t
60793,60793,f
60794,60794,t
60795,60795,t
60796,60796,t
60797,60797,t
60798,60798,t
60799,60799,t
60800,60800,t
60801,60801,t
60802,60802,t
60803,60803,t
60804,60804,t
60805,60805,t
60806,60806,t
60807,60807,t
60808,60808,f
60809,60809,t
60810,60810,t
60811,60811,t
60812,60812,t
60813,60813,t
60814,60814,t
60815,60815,t
60816,60816,t
60817,60817,t
60818,60818,f
60819,60819,f
60820,60820,f
60821,60821,t
60822,60822,t
60823,60823,t
60824,60824,t
60825,60825,t
60826,60826,t
60827,60827,t
60828,60828,t
60829,60829,t
60830,60830,t
60831,60831,t
60832,60832,t
60833,60833,t
60834,60834,f
60835,60835,t
60836,60836,t
60837,60837,t
60838,60838,t
60839,60839,t
60840,60840,t
60841,60841,t
60842,60842,t
60843,60843,t
60844,60844,t
60845,60845,t
60846,60846,t
60847,60847,t
60848,60848,t
60849,60849,t
60850,60850,t
60851,60851,t
60852,60852,t
60853,60853,f
60854,60854,t
60855,60855,t
60856,60856,t
60857,60857,t
60858,60858,t
60859,60859,f
60860,60860,f
60861,60861,t
60862,60862,f
60863,60863,f
60864,60864,f
60865,60865,t
60866,60866,t
60867,60867,t
60868,60868,t
60869,60869,t
60870,60870,f
60871,60871,t
60872,60872,t
60873,60873,t
60874,60874,f
60875,60875,t
60876,60876,t
60877,60877,t
60878,60878,t
60879,60879,t
60880,60880,f
60881,60881,f
60882,60882,t
60883,60883,f
60884,60884,f
60885,60885,t
60886,60886,t
60887,60887,t
60888,60888,t
60889,60889,t
60890,60890,f
60891,60891,t
60892,60892,t
60893,60893,t
60894,60894,f
60895,60895,t
60896,60896,t
60897,60897,t
60898,60898,t
60899,60899,f
60900,60900,t
60901,60901,f
60902,60902,t
60903,60903,t
60904,60904,f
60905,60905,t
60906,60906,t
60907,60907,t
60908,60908,f
60909,60909,t
60910,60910,f
60911,60911,t
60912,60912,f
60913,60913,t
60914,60914,t
60915,60915,t
60916,60916,t
60917,60917,t
60918,60918,t
60919,60919,t
60920,60920,t
60921,60921,f
60922,60922,t
60923,60923,t
60924,60924,t
60925,60925,t
60926,60926,t
60927,60927,t
60928,60928,t
60929,60929,t
60930,60930,f
60931,60931,t
60932,60932,t
60933,60933,f
60934,60934,t
60935,60935,t
60936,60936,t
60937,60937,t
60938,60938,t
60939,60939,f
60940,60940,t
60941,60941,t
60942,60942,t
60943,60943,t
60944,60944,t
60945,60945,t
60946,60946,t
60947,60947,t
60948,60948,t
60949,60949,t
60950,60950,t
60951,60951,f
60952,60952,t
60953,60953,t
60954,60954,t
60955,60955,t
60956,60956,t
60957,60957,f
60958,60958,t
60959,60959,t
60960,60960,t
60961,60961,t
60962,60962,t
60963,60963,t
60964,60964,t
60965,60965,t
60966,60966,t
60967,60967,t
60968,60968,t
60969,60969,t
60970,60970,f
60971,60971,t
60972,60972,t
60973,60973,t
60974,60974,t
60975,60975,t
60976,60976,t
60977,60977,t
60978,60978,t
60979,60979,t
60980,60980,t
60981,60981,t
60982,60982,t
60983,60983,t
60984,60984,f
60985,60985,t
60986,60986,t
60987,60987,t
60988,60988,t
60989,60989,t
60990,60990,t
60991,60991,t
60992,60992,t
60993,60993,t
60994,60994,f
60995,60995,t
60996,60996,t
60997,60997,t
60998,60998,f
60999,60999,t
61000,61000,f
61001,61001,t
61002,61002,t
61003,61003,t
61004,61004,t
61005,61005,t
61006,61006,t
61007,61007,t
61008,61008,t
61009,61009,t
61010,61010,t
61011,61011,t
61012,61012,t
61013,61013,t
61014,61014,t
61015,61015,t
61016,61016,t
61017,61017,t
61018,61018,t
61019,61019,t
61020,61020,t
61021,61021,t
61022,61022,t
61023,61023,t
61024,61024,t
61025,61025,t
61026,61026,t
61027,61027,t
61028,61028,t
61029,61029,t
61030,61030,t
61031,61031,f
61032,61032,t
61033,61033,t
61034,61034,f
61035,61035,t
61036,61036,t
61037,61037,t
61038,61038,f
61039,61039,t
61040,61040,t
61041,61041,t
61042,61042,f
61043,61043,t
61044,61044,t
61045,61045,f
61046,61046,f
61047,61047,f
61048,61048,t
61049,61049,t
61050,61050,t
61051,61051,t
61052,61052,t
61053,61053,t
61054,61054,t
61055,61055,t
61056,61056,t
61057,61057,t
61058,61058,t
61059,61059,t
61060,61060,f
61061,61061,f
61062,61062,t
61063,61063,t
61064,61064,t
61065,61065,t
61066,61066,t
61067,61067,f
61068,61068,t
61069,61069,t
61070,61070,t
61071,61071,f
61072,61072,t
61073,61073,t
61074,61074,t
61075,61075,t
61076,61076,t
61077,61077,t
61078,61078,t
61079,61079,f
61080,61080,f
61081,61081,f
61082,61082,f
61083,61083,t
61084,61084,t
61085,61085,t
61086,61086,t
61087,61087,t
61088,61088,t
61089,61089,t
61090,61090,f
61091,61091,t
61092,61092,t
61093,61093,t
61094,61094,t
61095,61095,t
61096,61096,t
61097,61097,f
61098,61098,f
61099,61099,t
61100,61100,t
61101,61101,t
61102,61102,t
61103,61103,f
61104,61104,t
61105,61105,t
61106,61106,t
61107,61107,t
61108,61108,t
61109,61109,t
61110,61110,t
61111,61111,t
61112,61112,f
61113,61113,t
61114,61114,t
61115,61115,t
61116,61116,f
61117,61117,t
61118,61118,t
61119,61119,f
61120,61120,f
61121,61121,t
61122,61122,t
61123,61123,t
61124,61124,f
61125,61125,t
61126,61126,t
61127,61127,t
61128,61128,t
61129,61129,t
61130,61130,t
61131,61131,f
61132,61132,t
61133,61133,t
61134,61134,t
61135,61135,t
61136,61136,t
61137,61137,f
61138,61138,t
61139,61139,t
61140,61140,t
61141,61141,f
61142,61142,t
61143,61143,t
61144,61144,t
61145,61145,t
61146,61146,t
61147,61147,t
61148,61148,t
61149,61149,f
61150,61150,t
61151,61151,f
61152,61152,f
61153,61153,f
61154,61154,t
61155,61155,t
61156,61156,t
61157,61157,t
61158,61158,t
61159,61159,t
61160,61160,t
61161,61161,f
61162,61162,t
61163,61163,f
61164,61164,t
61165,61165,t
61166,61166,t
61167,61167,t
61168,61168,t
61169,61169,t
61170,61170,t
61171,61171,f
61172,61172,f
61173,61173,t
61174,61174,t
61175,61175,t
61176,61176,t
61177,61177,f
61178,61178,t
61179,61179,t
61180,61180,t
61181,61181,f
61182,61182,t
61183,61183,t
61184,61184,t
61185,61185,f
61186,61186,t
61187,61187,t
61188,61188,t
61189,61189,t
61190,61190,t
61191,61191,f
61192,61192,t
61193,61193,t
61194,61194,f
61195,61195,f
61196,61196,t
61197,61197,t
61198,61198,t
61199,61199,t
61200,61200,t
61201,61201,t
61202,61202,t
61203,61203,f
61204,61204,t
61205,61205,t
61206,61206,f
61207,61207,t
61208,61208,t
61209,61209,t
61210,61210,t
61211,61211,t
61212,61212,f
61213,61213,f
61214,61214,t
61215,61215,t
61216,61216,t
61217,61217,t
61218,61218,t
61219,61219,t
61220,61220,t
61221,61221,f
61222,61222,t
61223,61223,t
61224,61224,t
61225,61225,f
61226,61226,t
61227,61227,f
61228,61228,t
61229,61229,f
61230,61230,t
61231,61231,t
61232,61232,f
61233,61233,t
61234,61234,t
61235,61235,f
61236,61236,t
61237,61237,f
61238,61238,t
61239,61239,t
61240,61240,t
61241,61241,t
61242,61242,t
61243,61243,t
61244,61244,t
61245,61245,t
61246,61246,t
61247,61247,f
61248,61248,t
61249,61249,t
61250,61250,f
61251,61251,t
61252,61252,t
61253,61253,t
61254,61254,t
61255,61255,t
61256,61256,t
61257,61257,f
61258,61258,t
61259,61259,f
61260,61260,f
61261,61261,f
61262,61262,f
61263,61263,t
61264,61264,t
61265,61265,t
61266,61266,t
61267,61267,t
61268,61268,t
61269,61269,t
61270,61270,t
61271,61271,t
61272,61272,t
61273,61273,t
61274,61274,t
61275,61275,t
61276,61276,f
61277,61277,t
61278,61278,t
61279,61279,t
61280,61280,t
61281,61281,t
61282,61282,t
61283,61283,f
61284,61284,t
61285,61285,f
61286,61286,f
61287,61287,t
61288,61288,t
61289,61289,f
61290,61290,f
61291,61291,t
61292,61292,t
61293,61293,t
61294,61294,t
61295,61295,t
61296,61296,t
61297,61297,f
61298,61298,t
61299,61299,t
61300,61300,f
61301,61301,t
61302,61302,t
61303,61303,t
61304,61304,f
61305,61305,f
61306,61306,f
61307,61307,t
61308,61308,f
61309,61309,t
61310,61310,f
61311,61311,t
61312,61312,f
61313,61313,t
61314,61314,t
61315,61315,t
61316,61316,t
61317,61317,t
61318,61318,t
61319,61319,t
61320,61320,t
61321,61321,t
61322,61322,t
61323,61323,t
61324,61324,t
61325,61325,t
61326,61326,f
61327,61327,t
61328,61328,t
61329,61329,t
61330,61330,t
61331,61331,f
61332,61332,t
61333,61333,t
61334,61334,t
61335,61335,t
61336,61336,t
61337,61337,t
61338,61338,f
61339,61339,f
61340,61340,t
61341,61341,t
61342,61342,t
61343,61343,t
61344,61344,f
61345,61345,t
61346,61346,t
61347,61347,t
61348,61348,t
61349,61349,t
61350,61350,t
61351,61351,f
61352,61352,t
61353,61353,t
61354,61354,t
61355,61355,t
61356,61356,t
61357,61357,t
61358,61358,t
61359,61359,t
61360,61360,t
61361,61361,t
61362,61362,f
61363,61363,f
61364,61364,t
61365,61365,t
61366,61366,t
61367,61367,t
61368,61368,t
61369,61369,f
61370,61370,f
61371,61371,t
61372,61372,f
61373,61373,t
61374,61374,t
61375,61375,t
61376,61376,t
61377,61377,f
61378,61378,t
61379,61379,t
61380,61380,t
61381,61381,t
61382,61382,t
61383,61383,t
61384,61384,f
61385,61385,f
61386,61386,t
61387,61387,t
61388,61388,f
61389,61389,t
61390,61390,t
61391,61391,t
61392,61392,t
61393,61393,t
61394,61394,f
61395,61395,t
61396,61396,t
61397,61397,t
61398,61398,t
61399,61399,t
61400,61400,f
61401,61401,t
61402,61402,t
61403,61403,t
61404,61404,f
61405,61405,t
61406,61406,t
61407,61407,t
61408,61408,f
61409,61409,t
61410,61410,t
61411,61411,t
61412,61412,t
61413,61413,f
61414,61414,t
61415,61415,t
61416,61416,t
61417,61417,t
61418,61418,f
61419,61419,f
61420,61420,t
61421,61421,t
61422,61422,t
61423,61423,t
61424,61424,f
61425,61425,t
61426,61426,t
61427,61427,t
61428,61428,f
61429,61429,t
61430,61430,t
61431,61431,f
61432,61432,f
61433,61433,t
61434,61434,t
61435,61435,t
61436,61436,t
61437,61437,t
61438,61438,t
61439,61439,t
61440,61440,t
61441,61441,t
61442,61442,f
61443,61443,t
61444,61444,f
61445,61445,t
61446,61446,t
61447,61447,t
61448,61448,t
61449,61449,t
61450,61450,f
61451,61451,t
61452,61452,f
61453,61453,t
61454,61454,t
61455,61455,f
61456,61456,t
61457,61457,t
61458,61458,t
61459,61459,t
61460,61460,f
61461,61461,t
61462,61462,f
61463,61463,t
61464,61464,t
61465,61465,t
61466,61466,t
61467,61467,f
61468,61468,f
61469,61469,f
61470,61470,f
61471,61471,f
61472,61472,t
61473,61473,t
61474,61474,t
61475,61475,t
61476,61476,t
61477,61477,f
61478,61478,f
61479,61479,t
61480,61480,t
61481,61481,t
61482,61482,t
61483,61483,f
61484,61484,t
61485,61485,t
61486,61486,t
61487,61487,t
61488,61488,t
61489,61489,t
61490,61490,t
61491,61491,t
61492,61492,t
61493,61493,t
61494,61494,t
61495,61495,t
61496,61496,f
61497,61497,t
61498,61498,t
61499,61499,t
61500,61500,t
61501,61501,t
61502,61502,t
61503,61503,f
61504,61504,t
61505,61505,t
61506,61506,t
61507,61507,t
61508,61508,f
61509,61509,t
61510,61510,t
61511,61511,t
61512,61512,f
61513,61513,t
61514,61514,t
61515,61515,t
61516,61516,t
61517,61517,t
61518,61518,f
61519,61519,t
61520,61520,t
61521,61521,t
61522,61522,f
61523,61523,f
61524,61524,t
61525,61525,t
61526,61526,t
61527,61527,t
61528,61528,f
61529,61529,f
61530,61530,f
61531,61531,t
61532,61532,f
61533,61533,t
61534,61534,t
61535,61535,t
61536,61536,t
61537,61537,t
61538,61538,t
61539,61539,t
61540,61540,t
61541,61541,t
61542,61542,f
61543,61543,t
61544,61544,f
61545,61545,t
61546,61546,f
61547,61547,t
61548,61548,f
61549,61549,t
61550,61550,t
61551,61551,t
61552,61552,t
61553,61553,t
61554,61554,t
61555,61555,t
61556,61556,t
61557,61557,t
61558,61558,t
61559,61559,f
61560,61560,t
61561,61561,t
61562,61562,f
61563,61563,t
61564,61564,t
61565,61565,t
61566,61566,f
61567,61567,f
61568,61568,t
61569,61569,t
61570,61570,t
61571,61571,t
61572,61572,t
61573,61573,t
61574,61574,f
61575,61575,t
61576,61576,t
61577,61577,t
61578,61578,f
61579,61579,t
61580,61580,t
61581,61581,t
61582,61582,t
61583,61583,f
61584,61584,f
61585,61585,t
61586,61586,t
61587,61587,f
61588,61588,t
61589,61589,f
61590,61590,t
61591,61591,t
61592,61592,f
61593,61593,t
61594,61594,t
61595,61595,f
61596,61596,t
61597,61597,f
61598,61598,f
61599,61599,f
61600,61600,t
61601,61601,f
61602,61602,t
61603,61603,t
61604,61604,f
61605,61605,t
61606,61606,t
61607,61607,f
61608,61608,t
61609,61609,f
61610,61610,f
61611,61611,t
61612,61612,t
61613,61613,t
61614,61614,t
61615,61615,f
61616,61616,t
61617,61617,t
61618,61618,t
61619,61619,f
61620,61620,t
61621,61621,t
61622,61622,t
61623,61623,t
61624,61624,t
61625,61625,t
61626,61626,t
61627,61627,t
61628,61628,t
61629,61629,t
61630,61630,t
61631,61631,t
61632,61632,t
61633,61633,t
61634,61634,t
61635,61635,t
61636,61636,t
61637,61637,f
61638,61638,t
61639,61639,t
61640,61640,f
61641,61641,t
61642,61642,f
61643,61643,t
61644,61644,t
61645,61645,f
61646,61646,t
61647,61647,t
61648,61648,t
61649,61649,t
61650,61650,t
61651,61651,t
61652,61652,t
61653,61653,t
61654,61654,t
61655,61655,f
61656,61656,f
61657,61657,f
61658,61658,t
61659,61659,t
61660,61660,t
61661,61661,f
61662,61662,f
61663,61663,t
61664,61664,t
61665,61665,t
61666,61666,t
61667,61667,t
61668,61668,t
61669,61669,t
61670,61670,f
61671,61671,t
61672,61672,t
61673,61673,t
61674,61674,f
61675,61675,t
61676,61676,f
61677,61677,t
61678,61678,t
61679,61679,t
61680,61680,f
61681,61681,t
61682,61682,t
61683,61683,t
61684,61684,t
61685,61685,f
61686,61686,t
61687,61687,t
61688,61688,f
61689,61689,t
61690,61690,t
61691,61691,f
61692,61692,t
61693,61693,t
61694,61694,f
61695,61695,t
61696,61696,t
61697,61697,t
61698,61698,t
61699,61699,f
61700,61700,f
61701,61701,t
61702,61702,t
61703,61703,t
61704,61704,t
61705,61705,t
61706,61706,t
61707,61707,f
61708,61708,f
61709,61709,t
61710,61710,t
61711,61711,f
61712,61712,t
61713,61713,t
61714,61714,t
61715,61715,t
61716,61716,t
61717,61717,t
61718,61718,t
61719,61719,t
61720,61720,t
61721,61721,t
61722,61722,f
61723,61723,t
61724,61724,f
61725,61725,f
61726,61726,t
61727,61727,t
61728,61728,t
61729,61729,t
61730,61730,t
61731,61731,t
61732,61732,t
61733,61733,t
61734,61734,t
61735,61735,t
61736,61736,t
61737,61737,t
61738,61738,t
61739,61739,t
61740,61740,t
61741,61741,t
61742,61742,f
61743,61743,t
61744,61744,t
61745,61745,t
61746,61746,t
61747,61747,t
61748,61748,t
61749,61749,t
61750,61750,t
61751,61751,t
61752,61752,t
61753,61753,t
61754,61754,f
61755,61755,f
61756,61756,t
61757,61757,t
61758,61758,t
61759,61759,f
61760,61760,f
61761,61761,t
61762,61762,t
61763,61763,t
61764,61764,t
61765,61765,t
61766,61766,t
61767,61767,t
61768,61768,f
61769,61769,t
61770,61770,t
61771,61771,t
61772,61772,f
61773,61773,t
61774,61774,t
61775,61775,f
61776,61776,t
61777,61777,t
61778,61778,t
61779,61779,t
61780,61780,t
61781,61781,f
61782,61782,f
61783,61783,t
61784,61784,t
61785,61785,t
61786,61786,t
61787,61787,t
61788,61788,t
61789,61789,t
61790,61790,t
61791,61791,t
61792,61792,f
61793,61793,t
61794,61794,f
61795,61795,f
61796,61796,f
61797,61797,t
61798,61798,t
61799,61799,t
61800,61800,t
61801,61801,t
61802,61802,t
61803,61803,t
61804,61804,t
61805,61805,t
61806,61806,f
61807,61807,t
61808,61808,t
61809,61809,t
61810,61810,t
61811,61811,t
61812,61812,t
61813,61813,t
61814,61814,t
61815,61815,f
61816,61816,f
61817,61817,t
61818,61818,t
61819,61819,t
61820,61820,t
61821,61821,t
61822,61822,f
61823,61823,t
61824,61824,t
61825,61825,t
61826,61826,t
61827,61827,t
61828,61828,t
61829,61829,t
61830,61830,t
61831,61831,t
61832,61832,t
61833,61833,t
61834,61834,t
61835,61835,t
61836,61836,t
61837,61837,t
61838,61838,f
61839,61839,t
61840,61840,t
61841,61841,t
61842,61842,t
61843,61843,f
61844,61844,f
61845,61845,t
61846,61846,f
61847,61847,t
61848,61848,f
61849,61849,t
61850,61850,t
61851,61851,t
61852,61852,t
61853,61853,t
61854,61854,f
61855,61855,t
61856,61856,f
61857,61857,t
61858,61858,f
61859,61859,t
61860,61860,t
61861,61861,t
61862,61862,t
61863,61863,t
61864,61864,t
61865,61865,f
61866,61866,t
61867,61867,f
61868,61868,f
61869,61869,f
61870,61870,t
61871,61871,t
61872,61872,t
61873,61873,f
61874,61874,t
61875,61875,t
61876,61876,t
61877,61877,t
61878,61878,t
61879,61879,t
61880,61880,t
61881,61881,t
61882,61882,f
61883,61883,t
61884,61884,t
61885,61885,t
61886,61886,t
61887,61887,t
61888,61888,t
61889,61889,t
61890,61890,t
61891,61891,t
61892,61892,t
61893,61893,t
61894,61894,t
61895,61895,t
61896,61896,t
61897,61897,t
61898,61898,f
61899,61899,t
61900,61900,t
61901,61901,t
61902,61902,f
61903,61903,t
61904,61904,t
61905,61905,f
61906,61906,f
61907,61907,t
61908,61908,t
61909,61909,t
61910,61910,t
61911,61911,f
61912,61912,f
61913,61913,f
61914,61914,t
61915,61915,t
61916,61916,t
61917,61917,f
61918,61918,t
61919,61919,t
61920,61920,t
61921,61921,t
61922,61922,t
61923,61923,t
61924,61924,t
61925,61925,f
61926,61926,t
61927,61927,t
61928,61928,f
61929,61929,f
61930,61930,t
61931,61931,f
61932,61932,t
61933,61933,t
61934,61934,t
61935,61935,f
61936,61936,t
61937,61937,t
61938,61938,t
61939,61939,t
61940,61940,t
61941,61941,t
61942,61942,t
61943,61943,t
61944,61944,t
61945,61945,t
61946,61946,t
61947,61947,f
61948,61948,t
61949,61949,t
61950,61950,f
61951,61951,t
61952,61952,t
61953,61953,f
61954,61954,t
61955,61955,t
61956,61956,t
61957,61957,t
61958,61958,t
61959,61959,t
61960,61960,t
61961,61961,t
61962,61962,t
61963,61963,f
61964,61964,t
61965,61965,t
61966,61966,t
61967,61967,t
61968,61968,f
61969,61969,t
61970,61970,f
61971,61971,t
61972,61972,t
61973,61973,t
61974,61974,f
61975,61975,t
61976,61976,t
61977,61977,f
61978,61978,t
61979,61979,t
61980,61980,t
61981,61981,t
61982,61982,t
61983,61983,t
61984,61984,f
61985,61985,t
61986,61986,f
61987,61987,t
61988,61988,t
61989,61989,f
61990,61990,t
61991,61991,t
61992,61992,t
61993,61993,t
61994,61994,t
61995,61995,t
61996,61996,f
61997,61997,t
61998,61998,f
61999,61999,t
62000,62000,t
62001,62001,t
62002,62002,t
62003,62003,t
62004,62004,t
62005,62005,t
62006,62006,t
62007,62007,t
62008,62008,t
62009,62009,t
62010,62010,t
62011,62011,t
62012,62012,t
62013,62013,f
62014,62014,t
62015,62015,f
62016,62016,t
62017,62017,t
62018,62018,t
62019,62019,t
62020,62020,f
62021,62021,t
62022,62022,t
62023,62023,t
62024,62024,f
62025,62025,t
62026,62026,t
62027,62027,t
62028,62028,t
62029,62029,t
62030,62030,t
62031,62031,t
62032,62032,t
62033,62033,f
62034,62034,t
62035,62035,t
62036,62036,f
62037,62037,t
62038,62038,t
62039,62039,t
62040,62040,t
62041,62041,t
62042,62042,t
62043,62043,t
62044,62044,t
62045,62045,t
62046,62046,t
62047,62047,t
62048,62048,f
62049,62049,t
62050,62050,t
62051,62051,t
62052,62052,t
62053,62053,f
62054,62054,t
62055,62055,t
62056,62056,t
62057,62057,t
62058,62058,t
62059,62059,t
62060,62060,t
62061,62061,t
62062,62062,t
62063,62063,t
62064,62064,f
62065,62065,f
62066,62066,t
62067,62067,t
62068,62068,t
62069,62069,t
62070,62070,t
62071,62071,t
62072,62072,t
62073,62073,t
62074,62074,t
62075,62075,t
62076,62076,t
62077,62077,t
62078,62078,f
62079,62079,t
62080,62080,t
62081,62081,t
62082,62082,t
62083,62083,t
62084,62084,t
62085,62085,t
62086,62086,t
62087,62087,t
62088,62088,t
62089,62089,t
62090,62090,f
62091,62091,t
62092,62092,f
62093,62093,t
62094,62094,t
62095,62095,f
62096,62096,t
62097,62097,t
62098,62098,t
62099,62099,t
62100,62100,f
62101,62101,t
62102,62102,t
62103,62103,f
62104,62104,f
62105,62105,t
62106,62106,t
62107,62107,f
62108,62108,t
62109,62109,t
62110,62110,t
62111,62111,t
62112,62112,f
62113,62113,t
62114,62114,t
62115,62115,t
62116,62116,t
62117,62117,f
62118,62118,t
62119,62119,t
62120,62120,f
62121,62121,f
62122,62122,t
62123,62123,t
62124,62124,f
62125,62125,t
62126,62126,t
62127,62127,f
62128,62128,t
62129,62129,f
62130,62130,f
62131,62131,t
62132,62132,t
62133,62133,f
62134,62134,t
62135,62135,t
62136,62136,t
62137,62137,f
62138,62138,t
62139,62139,f
62140,62140,f
62141,62141,t
62142,62142,t
62143,62143,t
62144,62144,t
62145,62145,f
62146,62146,t
62147,62147,f
62148,62148,t
62149,62149,t
62150,62150,t
62151,62151,t
62152,62152,f
62153,62153,t
62154,62154,f
62155,62155,t
62156,62156,t
62157,62157,t
62158,62158,f
62159,62159,t
62160,62160,f
62161,62161,t
62162,62162,t
62163,62163,t
62164,62164,f
62165,62165,t
62166,62166,t
62167,62167,t
62168,62168,t
62169,62169,t
62170,62170,t
62171,62171,t
62172,62172,f
62173,62173,t
62174,62174,t
62175,62175,t
62176,62176,t
62177,62177,t
62178,62178,t
62179,62179,t
62180,62180,t
62181,62181,t
62182,62182,f
62183,62183,t
62184,62184,t
62185,62185,t
62186,62186,t
62187,62187,t
62188,62188,t
62189,62189,f
62190,62190,t
62191,62191,t
62192,62192,f
62193,62193,t
62194,62194,t
62195,62195,t
62196,62196,t
62197,62197,t
62198,62198,f
62199,62199,t
62200,62200,t
62201,62201,f
62202,62202,t
62203,62203,t
62204,62204,t
62205,62205,t
62206,62206,t
62207,62207,t
62208,62208,t
62209,62209,t
62210,62210,t
62211,62211,f
62212,62212,f
62213,62213,t
62214,62214,t
62215,62215,t
62216,62216,t
62217,62217,f
62218,62218,t
62219,62219,t
62220,62220,t
62221,62221,f
62222,62222,t
62223,62223,t
62224,62224,t
62225,62225,t
62226,62226,t
62227,62227,f
62228,62228,t
62229,62229,t
62230,62230,t
62231,62231,t
62232,62232,f
62233,62233,t
62234,62234,t
62235,62235,t
62236,62236,t
62237,62237,t
62238,62238,t
62239,62239,f
62240,62240,t
62241,62241,t
62242,62242,t
62243,62243,f
62244,62244,t
62245,62245,f
62246,62246,t
62247,62247,t
62248,62248,t
62249,62249,t
62250,62250,t
62251,62251,t
62252,62252,t
62253,62253,t
62254,62254,t
62255,62255,t
62256,62256,f
62257,62257,t
62258,62258,f
62259,62259,t
62260,62260,f
62261,62261,f
62262,62262,t
62263,62263,t
62264,62264,f
62265,62265,t
62266,62266,t
62267,62267,t
62268,62268,t
62269,62269,t
62270,62270,t
62271,62271,t
62272,62272,t
62273,62273,t
62274,62274,t
62275,62275,t
62276,62276,t
62277,62277,t
62278,62278,t
62279,62279,f
62280,62280,t
62281,62281,t
62282,62282,f
62283,62283,f
62284,62284,f
62285,62285,f
62286,62286,t
62287,62287,t
62288,62288,t
62289,62289,t
62290,62290,t
62291,62291,t
62292,62292,f
62293,62293,t
62294,62294,t
62295,62295,t
62296,62296,t
62297,62297,t
62298,62298,t
62299,62299,t
62300,62300,t
62301,62301,f
62302,62302,f
62303,62303,t
62304,62304,f
62305,62305,f
62306,62306,t
62307,62307,t
62308,62308,t
62309,62309,t
62310,62310,t
62311,62311,t
62312,62312,f
62313,62313,t
62314,62314,t
62315,62315,t
62316,62316,t
62317,62317,f
62318,62318,t
62319,62319,t
62320,62320,t
62321,62321,t
62322,62322,t
62323,62323,t
62324,62324,t
62325,62325,t
62326,62326,t
62327,62327,t
62328,62328,t
62329,62329,t
62330,62330,t
62331,62331,f
62332,62332,t
62333,62333,t
62334,62334,f
62335,62335,f
62336,62336,f
62337,62337,t
62338,62338,t
62339,62339,t
62340,62340,t
62341,62341,t
62342,62342,f
62343,62343,t
62344,62344,t
62345,62345,t
62346,62346,t
62347,62347,f
62348,62348,t
62349,62349,t
62350,62350,t
62351,62351,f
62352,62352,t
62353,62353,t
62354,62354,f
62355,62355,f
62356,62356,t
62357,62357,t
62358,62358,t
62359,62359,t
62360,62360,f
62361,62361,t
62362,62362,f
62363,62363,t
62364,62364,t
62365,62365,f
62366,62366,t
62367,62367,t
62368,62368,f
62369,62369,f
62370,62370,t
62371,62371,t
62372,62372,t
62373,62373,f
62374,62374,f
62375,62375,t
62376,62376,t
62377,62377,t
62378,62378,t
62379,62379,t
62380,62380,t
62381,62381,t
62382,62382,f
62383,62383,f
62384,62384,f
62385,62385,f
62386,62386,t
62387,62387,t
62388,62388,t
62389,62389,f
62390,62390,t
62391,62391,f
62392,62392,f
62393,62393,t
62394,62394,t
62395,62395,t
62396,62396,t
62397,62397,f
62398,62398,t
62399,62399,t
62400,62400,t
62401,62401,t
62402,62402,t
62403,62403,t
62404,62404,f
62405,62405,t
62406,62406,t
62407,62407,t
62408,62408,f
62409,62409,t
62410,62410,t
62411,62411,t
62412,62412,t
62413,62413,t
62414,62414,t
62415,62415,t
