id_produit,date,prix
852,2020-12-6,75
852,2021-3-24,69
853,2021-9-5,85
853,2020-7-11,81
854,2020-12-1,196
854,2021-1-3,193
854,2021-7-19,209
855,2021-10-8,255
855,2021-3-14,249
855,2020-8-20,256
856,2020-7-27,87
856,2021-3-8,89
857,2020-5-6,241
857,2021-6-21,222
858,2021-2-25,145
858,2020-3-10,146
859,2021-2-3,158
859,2021-3-12,145
859,2020-12-28,152
860,2021-10-20,240
860,2020-6-19,239
860,2020-3-5,243
861,2021-8-3,116
861,2021-3-20,115
861,2020-10-26,117
862,2021-11-2,153
862,2021-4-4,155
862,2020-9-20,156
863,2020-5-16,53
863,2020-4-16,64
863,2020-12-11,60
863,2021-11-20,60
864,2020-10-19,236
864,2020-8-18,228
864,2020-11-2,238
864,2021-3-28,239
865,2021-9-15,170
865,2021-11-24,179
865,2021-8-18,166
866,2020-5-5,10
866,2020-5-12,17
867,2021-7-9,167
867,2020-8-25,176
867,2020-5-21,162
867,2020-5-6,166
868,2021-11-6,232
868,2021-2-22,233
869,2020-10-4,49
869,2020-9-6,53
869,2020-5-11,54
869,2021-9-22,52
870,2020-1-17,143
870,2021-3-27,139
871,2021-8-8,62
871,2021-4-15,79
871,2020-4-10,73
871,2020-7-14,71
872,2021-2-5,228
872,2021-8-17,236
872,2020-4-8,232
872,2021-11-1,236
873,2020-3-23,51
873,2021-12-19,61
873,2020-3-25,64
874,2021-8-7,112
874,2020-5-14,119
875,2021-5-4,125
875,2020-4-12,127
876,2020-3-9,151
876,2020-5-21,164
876,2020-10-22,164
877,2021-7-20,21
877,2020-4-28,15
877,2020-5-6,14
878,2020-8-4,160
878,2021-7-3,144
878,2021-11-4,153
879,2021-8-27,228
879,2020-4-15,229
879,2021-12-11,225
880,2021-5-11,207
880,2021-4-3,212
880,2021-11-4,205
881,2021-11-23,177
881,2021-6-1,183
882,2021-2-20,83
882,2021-9-8,91
883,2020-8-8,217
883,2021-4-26,224
884,2020-11-13,40
884,2021-8-23,28
884,2020-2-8,25
885,2021-9-15,28
885,2020-11-20,37
886,2020-10-5,234
886,2021-2-23,243
886,2020-10-20,241
886,2020-10-10,224
887,2021-9-24,59
887,2021-5-22,51
887,2021-4-20,62
887,2021-7-23,66
888,2020-7-12,170
888,2021-1-20,169
888,2020-5-24,180
888,2021-9-9,176
889,2021-12-4,103
889,2020-6-6,92
889,2021-6-6,100
889,2021-9-27,97
890,2020-7-25,256
890,2020-5-7,243
890,2020-2-6,251
890,2020-7-3,241
891,2021-10-4,170
891,2021-9-7,166
891,2021-2-25,173
892,2020-7-2,220
892,2020-4-8,208
892,2020-3-22,206
893,2021-12-20,193
893,2021-9-20,195
893,2021-5-21,199
894,2020-7-16,242
894,2020-1-12,249
895,2021-4-9,54
895,2021-6-2,53
896,2020-1-18,136
896,2021-9-24,139
896,2020-2-1,140
897,2021-2-11,181
897,2021-11-16,195
897,2020-10-27,191
897,2021-10-25,183
898,2021-6-2,217
898,2021-10-14,220
898,2021-2-22,226
899,2021-5-24,49
899,2021-5-13,53
900,2021-8-21,149
900,2021-9-20,156
900,2021-10-28,145
900,2021-4-24,142
901,2021-7-17,149
901,2021-10-21,155
902,2021-11-5,116
902,2020-10-18,123
902,2021-1-5,117
903,2021-7-2,216
903,2021-8-18,214
903,2021-2-17,220
903,2020-11-10,216
904,2021-3-16,142
904,2020-3-2,136
905,2021-11-28,131
905,2021-11-14,141
906,2021-3-10,167
906,2020-9-5,156
906,2020-11-25,161
906,2021-10-28,163
907,2020-4-17,86
907,2020-11-16,102
908,2020-4-12,70
908,2020-11-7,58
908,2020-2-15,64
908,2020-8-8,63
909,2021-2-24,101
909,2020-7-3,95
909,2020-12-24,112
910,2020-12-1,76
910,2021-8-18,78
910,2020-5-16,77
910,2021-10-13,91
911,2021-11-26,15
911,2020-5-17,20
911,2021-2-11,11
912,2021-10-4,98
912,2020-6-8,95
912,2020-12-7,88
912,2020-1-16,104
913,2020-3-23,178
913,2020-8-20,183
914,2021-8-25,171
914,2020-7-25,167
914,2021-9-15,170
914,2020-5-3,164
915,2021-11-22,240
915,2021-5-6,255
916,2020-7-3,18
916,2020-6-25,11
916,2020-3-2,9
917,2020-8-13,85
917,2021-10-20,80
917,2020-7-21,89
918,2020-2-19,232
918,2020-8-8,228
919,2021-9-25,239
919,2021-8-17,235
919,2021-7-27,239
919,2021-10-15,238
920,2020-10-20,118
920,2021-9-9,127
920,2020-11-12,121
921,2021-11-18,91
921,2020-7-5,97
922,2021-6-4,195
922,2021-6-6,195
923,2020-5-17,223
923,2021-4-25,226
923,2021-5-21,228
923,2020-4-21,223
924,2020-10-11,182
924,2020-9-4,183
924,2021-1-25,191
924,2020-3-4,197
925,2021-5-6,231
925,2021-10-7,241
925,2020-7-1,239
925,2021-7-12,222
926,2020-5-20,123
926,2020-9-13,105
926,2021-10-2,114
926,2020-2-10,109
927,2021-12-13,184
927,2021-8-9,193
927,2021-7-26,195
927,2021-3-2,203
928,2020-8-2,64
928,2020-9-23,55
928,2020-7-3,61
929,2020-10-26,225
929,2020-8-28,215
930,2021-11-10,204
930,2021-12-23,221
930,2021-4-6,208
931,2020-2-5,133
931,2020-5-15,144
931,2021-5-23,141
931,2020-11-27,148
932,2021-7-26,137
932,2021-3-25,129
932,2020-4-3,129
932,2021-3-7,148
933,2021-5-27,192
933,2021-8-28,184
933,2020-1-2,182
934,2021-11-3,145
934,2021-10-9,136
934,2021-11-1,138
935,2021-11-4,227
935,2020-3-8,214
936,2021-1-10,105
936,2020-4-15,94
937,2020-11-19,196
937,2020-6-14,194
937,2021-8-12,204
938,2020-3-7,196
938,2020-1-9,200
939,2020-6-25,63
939,2021-9-1,74
940,2021-10-2,223
940,2020-12-23,212
940,2020-4-17,215
940,2021-9-20,225
941,2020-12-13,137
941,2020-9-23,128
941,2021-1-25,123
941,2020-10-7,119
942,2020-10-6,42
942,2021-11-27,53
942,2020-3-3,57
942,2020-2-12,56
943,2021-9-25,250
943,2020-1-7,253
944,2021-5-18,38
944,2020-12-19,46
945,2020-10-8,216
945,2021-2-5,229
945,2021-6-27,225
945,2021-5-8,214
946,2021-2-11,241
946,2021-9-21,238
946,2021-7-12,240
947,2021-8-22,70
947,2020-6-27,61
947,2021-3-25,63
948,2021-10-11,77
948,2021-11-15,67
949,2021-6-6,232
949,2020-12-13,234
949,2021-4-25,235
950,2020-5-20,33
950,2021-4-5,44
950,2020-2-21,44
951,2020-10-15,71
951,2021-3-26,81
951,2021-1-21,78
951,2020-4-20,80
952,2020-5-23,213
952,2021-4-25,206
952,2020-10-9,206
952,2020-3-14,209
953,2020-2-2,65
953,2021-4-20,68
953,2020-1-14,58
954,2021-7-8,254
954,2021-7-11,265
954,2020-4-1,267
954,2020-12-5,260
955,2021-8-16,77
955,2021-7-16,73
956,2021-11-4,87
956,2020-2-17,83
956,2021-6-25,82
956,2021-6-9,76
957,2020-4-4,168
957,2020-1-23,159
957,2021-9-21,161
958,2020-2-14,24
958,2021-10-23,31
959,2021-12-18,208
959,2021-2-27,197
959,2020-2-14,199
960,2020-11-13,242
960,2020-6-20,239
961,2021-12-26,235
961,2020-2-26,250
961,2020-1-5,242
962,2020-3-21,120
962,2020-1-16,108
962,2020-8-8,109
962,2020-11-8,113
963,2020-3-17,224
963,2021-12-13,222
963,2020-4-15,222
963,2021-6-7,224
964,2021-8-25,81
964,2020-12-19,81
964,2020-2-26,73
965,2021-12-14,191
965,2020-7-8,187
966,2021-12-20,130
966,2021-10-1,123
966,2020-11-24,133
967,2021-6-17,215
967,2021-6-23,208
968,2021-9-22,74
968,2021-3-25,89
968,2021-5-7,88
968,2021-5-17,75
969,2021-10-3,35
969,2021-1-18,36
969,2020-2-28,39
969,2020-6-23,32
970,2021-5-6,211
970,2020-2-22,224
971,2020-8-26,7
971,2020-11-9,18
971,2021-2-10,15
971,2021-1-24,7
972,2021-12-15,164
972,2021-9-24,158
972,2020-6-26,151
973,2020-6-22,53
973,2020-3-9,47
974,2021-6-14,251
974,2021-8-25,257
974,2020-11-7,267
975,2021-12-26,70
975,2020-6-7,67
975,2021-4-14,74
976,2021-7-15,189
976,2021-4-3,179
976,2020-4-2,186
976,2020-1-23,195
977,2021-7-26,113
977,2021-9-27,114
977,2020-2-27,106
977,2020-3-28,111
978,2021-2-23,232
978,2021-1-24,226
978,2020-12-17,242
978,2020-3-18,244
979,2020-9-17,172
979,2020-7-28,182
979,2020-11-27,173
979,2021-3-19,184
980,2021-9-22,229
980,2020-1-6,222
980,2021-10-23,221
980,2021-1-11,228
981,2021-9-20,66
981,2020-8-13,81
981,2021-10-27,74
981,2020-11-3,66
982,2020-7-1,84
982,2021-12-15,75
982,2020-8-26,72
983,2020-9-2,201
983,2021-2-11,196
983,2021-10-17,200
983,2021-10-18,213
984,2020-3-2,52
984,2020-12-3,53
984,2021-4-7,43
985,2020-4-16,82
985,2021-3-27,74
985,2020-6-26,68
985,2020-2-14,75
986,2020-3-28,27
986,2020-2-28,25
987,2020-4-18,40
987,2020-3-15,37
987,2021-6-17,29
988,2021-4-7,253
988,2021-4-6,248
988,2021-5-3,249
989,2020-9-16,18
989,2021-9-15,13
989,2021-4-28,11
990,2021-11-8,166
990,2020-11-11,162
990,2021-8-26,178
990,2020-9-27,169
991,2020-8-28,123
991,2020-10-21,124
992,2021-3-13,261
992,2020-7-16,256
993,2021-12-27,154
993,2020-1-22,163
993,2020-10-8,158
994,2020-6-3,115
994,2021-6-14,114
995,2021-1-15,251
995,2021-7-18,250
995,2021-12-12,243
995,2021-2-18,240
996,2020-9-11,204
996,2020-7-6,206
997,2021-5-26,170
997,2020-5-2,183
997,2020-7-5,182
998,2021-4-19,109
998,2020-7-22,94
998,2021-4-16,108
999,2021-11-7,97
999,2020-7-10,101
1000,2021-9-22,77
1000,2021-1-24,71
1001,2020-4-8,205
1001,2021-10-9,189
1001,2020-6-9,195
1001,2020-3-10,197
1002,2020-9-21,164
1002,2021-12-13,172
1002,2020-7-3,156
1003,2020-6-13,52
1003,2020-10-28,40
1004,2021-1-19,135
1004,2021-8-20,146
1004,2020-6-5,136
1005,2020-3-5,118
1005,2020-11-27,117
1005,2021-4-22,117
1005,2021-6-4,111
1006,2021-5-1,127
1006,2021-1-13,135
1007,2020-10-8,213
1007,2020-11-21,208
1008,2020-3-26,201
1008,2020-9-19,211
1009,2020-12-5,138
1009,2020-1-11,129
1009,2020-3-5,119
1010,2021-10-11,175
1010,2021-2-8,176
1010,2021-8-19,176
1011,2020-9-6,32
1011,2021-11-18,31
1011,2021-2-11,46
1012,2021-1-7,203
1012,2020-2-5,193
1012,2021-4-16,207
1012,2021-11-26,196
1013,2020-11-10,85
1013,2020-2-7,72
1013,2020-1-6,72
1013,2021-5-10,78
1014,2021-6-15,191
1014,2021-7-14,175
1014,2020-11-2,174
1015,2021-10-24,169
1015,2020-6-11,171
1015,2020-2-15,164
1015,2021-9-17,171
1016,2020-3-16,78
1016,2021-4-14,80
1016,2020-9-20,80
1017,2020-11-19,45
1017,2021-1-4,57
1017,2021-11-2,38
1017,2021-11-11,46
1018,2020-8-5,179
1018,2021-7-3,180
1018,2020-9-6,181
1018,2021-8-14,176
1019,2020-3-18,32
1019,2020-8-24,47
1019,2020-10-15,36
1020,2020-4-16,176
1020,2020-12-20,169
1020,2021-6-28,178
1020,2021-3-11,182
1021,2021-4-7,108
1021,2020-5-23,96
1021,2020-8-18,99
1021,2021-10-15,109
1022,2021-4-28,129
1022,2020-11-22,136
1022,2021-4-3,138
1022,2020-5-4,132
1023,2020-7-21,123
1023,2021-10-8,125
1023,2021-10-28,140
1023,2021-12-17,131
1024,2021-9-2,148
1024,2021-8-5,156
1024,2020-4-19,146
1025,2021-1-28,146
1025,2020-9-21,162
1025,2020-12-23,162
1026,2021-11-1,164
1026,2021-3-5,158
1026,2021-2-20,162
1026,2020-1-8,155
1027,2021-10-5,235
1027,2020-5-6,250
1027,2021-4-1,236
1028,2020-8-25,149
1028,2020-1-6,136
1028,2021-11-26,149
1028,2021-4-8,137
1029,2021-1-5,189
1029,2021-8-11,196
1029,2021-10-23,205
1030,2020-1-20,186
1030,2021-12-3,194
1031,2021-2-10,265
1031,2021-10-3,246
1031,2021-3-17,258
1032,2020-4-16,245
1032,2020-8-5,242
1032,2020-11-22,259
1032,2021-8-17,251
1033,2021-4-7,122
1033,2020-12-20,124
1033,2020-12-18,117
1033,2020-4-11,122
1034,2020-7-17,141
1034,2021-10-3,132
1035,2021-4-2,257
1035,2020-2-13,253
1035,2021-1-25,253
1036,2021-8-4,104
1036,2020-3-2,97
1037,2021-4-2,56
1037,2020-2-16,56
1038,2020-9-21,178
1038,2020-7-7,175
1039,2020-11-22,100
1039,2021-4-17,90
1039,2020-10-6,98
1039,2021-1-25,99
1040,2021-5-5,224
1040,2021-4-13,225
1041,2021-7-15,92
1041,2020-5-13,87
1041,2021-11-23,100
1041,2020-8-18,93
1042,2021-6-1,100
1042,2021-8-5,117
1042,2021-12-12,114
1043,2020-7-23,79
1043,2021-10-10,61
1043,2021-3-19,70
1044,2021-4-11,103
1044,2021-7-14,111
1044,2021-5-3,95
1045,2021-1-11,227
1045,2020-11-23,236
1046,2021-12-16,42
1046,2021-8-20,44
1046,2021-2-23,39
1047,2021-2-27,46
1047,2020-8-23,43
1047,2021-4-18,36
1047,2020-10-28,46
1048,2021-6-11,105
1048,2021-12-6,90
1049,2020-5-5,217
1049,2020-12-2,221
1050,2020-5-14,136
1050,2021-9-6,127
1050,2020-9-3,138
1050,2021-2-15,141
1051,2020-5-15,104
1051,2020-7-24,103
1052,2021-9-6,181
1052,2020-8-20,185
1052,2021-6-21,177
1052,2021-2-8,182
1053,2021-12-2,60
1053,2020-10-15,63
1053,2021-11-27,56
1053,2020-8-9,63
1054,2021-11-11,42
1054,2020-9-15,58
1054,2021-4-2,50
1055,2020-10-20,250
1055,2021-6-22,251
1055,2021-6-24,269
1055,2020-7-3,261
1056,2021-10-21,106
1056,2020-4-27,103
1056,2021-1-14,100
1056,2020-1-16,87
1057,2021-4-24,71
1057,2021-8-21,80
1057,2021-5-22,88
1057,2020-4-2,83
1058,2021-6-21,181
1058,2020-4-2,188
1059,2021-7-25,87
1059,2021-7-23,77
1059,2020-9-7,80
1060,2021-8-3,136
1060,2021-10-17,129
1060,2020-7-27,142
1060,2020-12-26,132
1061,2020-2-16,8
1061,2021-4-26,12
1061,2020-1-8,10
1061,2021-3-1,10
1062,2021-1-20,237
1062,2020-4-21,229
1062,2021-12-27,245
1063,2020-1-11,169
1063,2020-3-28,167
1063,2021-9-5,181
1063,2020-10-23,165
1064,2020-12-17,122
1064,2021-9-11,118
1064,2020-6-9,126
1064,2021-7-25,133
1065,2020-8-3,17
1065,2021-8-10,23
1065,2020-10-6,31
1066,2021-2-18,29
1066,2021-2-3,39
1066,2020-4-2,29
1067,2021-8-1,104
1067,2020-10-19,107
1067,2020-3-2,107
1067,2021-3-21,91
1068,2021-12-3,47
1068,2020-1-13,51
1069,2021-3-23,133
1069,2021-1-26,131
1070,2021-11-6,167
1070,2020-1-20,163
1071,2020-12-6,203
1071,2021-8-20,198
1072,2020-12-19,143
1072,2020-6-21,141
1072,2020-7-20,143
1072,2020-9-2,138
1073,2021-12-10,67
1073,2021-12-11,60
1073,2020-11-1,68
1073,2020-12-21,61
1074,2021-6-20,257
1074,2020-5-9,244
1075,2020-11-23,61
1075,2021-8-9,43
1075,2020-7-12,54
1076,2021-1-16,201
1076,2021-12-28,199
1077,2020-8-23,146
1077,2020-4-20,141
1077,2021-11-12,145
1077,2021-11-13,143
1078,2020-5-25,219
1078,2021-7-20,206
1078,2020-1-3,207
1079,2020-12-8,62
1079,2020-12-28,65
1080,2020-11-13,60
1080,2020-4-27,55
1080,2020-2-23,64
1080,2021-10-13,46
1081,2020-8-16,172
1081,2021-7-14,165
1081,2020-10-22,168
1081,2020-10-25,166
1082,2021-5-12,53
1082,2021-5-7,51
1083,2020-5-20,156
1083,2021-1-4,157
1083,2020-3-26,168
1084,2021-9-2,145
1084,2020-7-27,141
1085,2021-4-4,206
1085,2020-10-27,216
1085,2020-11-24,222
1085,2020-10-28,218
1086,2021-11-4,139
1086,2021-9-27,125
1087,2021-1-13,187
1087,2020-12-4,171
1088,2020-6-17,112
1088,2020-12-27,108
1089,2021-5-16,195
1089,2020-1-21,192
1090,2021-8-24,139
1090,2020-9-1,149
1090,2021-10-8,142
1091,2020-3-26,240
1091,2021-10-17,245
1092,2020-10-2,152
1092,2021-4-10,139
1092,2020-11-11,138
1092,2020-3-28,143
1093,2021-8-5,51
1093,2021-11-4,66
1093,2021-10-13,68
1093,2020-12-7,50
1094,2020-4-7,126
1094,2021-5-9,134
1094,2021-11-15,129
1095,2020-7-8,53
1095,2021-4-7,60
1096,2020-3-21,239
1096,2021-9-17,242
1097,2021-10-17,133
1097,2020-6-9,135
1098,2021-2-26,30
1098,2021-10-19,31
1099,2021-10-25,246
1099,2020-3-8,251
1099,2020-4-19,244
1100,2020-12-14,238
1100,2020-6-27,248
1101,2020-6-18,157
1101,2021-12-15,159
1102,2020-5-19,163
1102,2021-8-15,155
1102,2021-8-11,162
1103,2020-11-5,146
1103,2021-1-16,159
1103,2021-12-28,154
1103,2020-12-10,158
1104,2020-3-7,183
1104,2020-10-13,183
1104,2021-8-4,184
1104,2020-11-10,184
1105,2021-5-8,21
1105,2020-12-19,29
1105,2021-1-21,21
1105,2021-1-16,16
1106,2021-12-15,103
1106,2020-10-8,108
1106,2021-7-11,109
1107,2021-5-3,24
1107,2021-6-16,15
1108,2021-11-18,151
1108,2020-7-23,154
1108,2021-6-18,137
1109,2020-1-16,36
1109,2020-1-11,48
1109,2020-8-28,42
1109,2021-11-23,45
1110,2021-3-8,42
1110,2020-11-3,28
1110,2021-11-16,41
1110,2021-5-23,46
1111,2020-9-4,111
1111,2021-1-2,115
1111,2021-9-8,111
1112,2021-4-15,125
1112,2020-8-25,128
1112,2020-3-22,130
1113,2021-9-15,136
1113,2021-11-27,143
1113,2020-5-21,138
1114,2021-6-23,156
1114,2020-4-19,160
1115,2020-12-20,240
1115,2021-8-15,243
1115,2021-1-16,250
1116,2021-4-18,242
1116,2021-5-9,232
1117,2021-2-21,85
1117,2021-11-26,87
1118,2021-8-25,36
1118,2021-5-24,31
1118,2020-4-6,40
1119,2021-2-28,234
1119,2021-12-10,230
1119,2020-6-4,235
1119,2020-1-14,222
1120,2021-3-12,139
1120,2020-2-14,122
1120,2021-10-5,121
1120,2021-3-11,137
1121,2021-5-12,104
1121,2020-2-5,98
1121,2020-4-2,91
1122,2021-2-4,247
1122,2021-6-11,233
1123,2021-2-9,193
1123,2020-1-8,178
1123,2021-2-20,175
1123,2021-6-11,187
1124,2020-8-21,242
1124,2021-7-11,255
1125,2021-4-1,188
1125,2021-5-26,184
1125,2021-8-27,194
1126,2021-7-23,185
1126,2021-9-22,186
1127,2021-7-15,42
1127,2020-8-19,53
1128,2020-7-2,155
1128,2020-5-7,166
1128,2021-5-5,150
1128,2021-6-14,164
1129,2021-4-21,53
1129,2021-12-27,46
1130,2021-1-6,154
1130,2021-5-17,154
1130,2020-7-7,145
1131,2020-12-28,180
1131,2020-9-27,192
1131,2021-12-19,197
1131,2021-12-21,195
1132,2020-6-10,152
1132,2021-2-8,162
1132,2020-6-17,155
1133,2021-12-19,100
1133,2020-4-22,105
1133,2021-11-14,110
1133,2020-11-22,97
1134,2021-9-19,169
1134,2020-2-3,183
1134,2021-3-10,186
1134,2021-9-28,172
1135,2021-5-1,108
1135,2020-9-3,110
1135,2020-3-10,109
1135,2020-3-17,96
1136,2021-12-13,182
1136,2021-8-13,189
1136,2020-4-22,185
1137,2020-11-12,247
1137,2020-11-11,246
1137,2020-2-28,250
1138,2020-10-21,245
1138,2021-1-18,244
1139,2020-9-15,137
1139,2021-2-19,130
1140,2021-8-25,139
1140,2020-7-17,140
1140,2021-1-7,141
1140,2021-3-3,126
1141,2020-4-1,233
1141,2021-8-23,230
1141,2021-4-24,238
1141,2020-2-10,236
1142,2021-6-24,176
1142,2020-4-9,191
1143,2021-1-26,56
1143,2020-1-23,57
1143,2021-6-4,66
1144,2021-10-26,204
1144,2021-1-25,211
1144,2021-12-6,199
1145,2021-5-10,129
1145,2020-8-19,129
1145,2020-7-28,125
1146,2021-6-7,139
1146,2020-5-18,143
1146,2020-1-14,136
1146,2021-2-21,136
1147,2020-10-22,244
1147,2020-8-19,256
1147,2021-12-22,241
1147,2021-12-14,250
1148,2021-4-20,190
1148,2021-8-20,198
1148,2021-12-18,207
1149,2020-6-19,160
1149,2020-11-23,158
1149,2021-1-22,165
1149,2020-3-27,157
1150,2021-12-26,248
1150,2021-7-27,245
1150,2020-8-18,248
1150,2021-7-20,247
1151,2020-5-28,226
1151,2021-11-25,223
1151,2021-10-7,230
1151,2020-9-12,224
1152,2021-10-21,250
1152,2020-4-1,251
1152,2020-12-13,252
1152,2020-7-7,240
1153,2021-1-24,246
1153,2021-8-12,241
1154,2021-11-17,183
1154,2021-3-4,187
1155,2020-7-24,108
1155,2020-5-3,104
1156,2021-8-25,47
1156,2020-5-21,37
1157,2021-6-1,113
1157,2021-6-26,106
1157,2020-1-12,105
1157,2020-10-20,110
1158,2020-3-3,113
1158,2021-11-14,111
1158,2020-11-18,112
1159,2021-9-5,211
1159,2021-7-6,207
1159,2021-1-15,195
1160,2021-5-1,147
1160,2021-9-8,146
1161,2021-7-5,33
1161,2021-7-26,21
1161,2021-10-19,29
1162,2021-4-26,58
1162,2020-9-27,52
1162,2021-6-8,65
1163,2020-6-19,158
1163,2020-2-24,149
1163,2020-3-16,148
1164,2021-1-6,136
1164,2021-9-27,122
1164,2020-3-14,120
1165,2021-12-5,181
1165,2020-3-13,195
1165,2020-2-3,192
1165,2020-12-23,188
1166,2021-1-13,268
1166,2020-3-21,265
1167,2021-10-14,263
1167,2020-8-13,253
1167,2021-11-19,250
1168,2020-1-17,188
1168,2020-6-13,203
1169,2020-7-3,63
1169,2021-7-25,80
1169,2021-12-17,77
1170,2021-9-7,121
1170,2020-6-3,123
1170,2021-12-24,113
1170,2020-12-21,117
1171,2021-11-23,38
1171,2020-11-23,50
1171,2021-4-27,36
1172,2021-5-3,230
1172,2021-12-14,240
1173,2020-1-26,161
1173,2020-11-2,167
1173,2021-12-5,176
1174,2020-1-18,28
1174,2021-4-11,28
1175,2021-11-22,77
1175,2021-4-13,75
1175,2020-12-22,78
1176,2020-5-2,78
1176,2021-11-6,71
1177,2020-10-20,55
1177,2021-10-12,63
1177,2020-3-20,63
1178,2020-8-25,15
1178,2020-5-7,17
1178,2020-7-21,22
1178,2020-5-21,11
1179,2021-3-7,161
1179,2021-7-11,161
1179,2020-1-18,170
1179,2021-7-24,161
1180,2020-9-28,40
1180,2020-4-20,39
1180,2021-8-21,36
1181,2021-6-16,220
1181,2021-1-19,229
1182,2021-11-26,117
1182,2021-6-25,117
1182,2021-9-14,104
1183,2021-5-3,145
1183,2020-6-5,143
1183,2020-12-4,141
1183,2020-6-7,131
1184,2021-1-26,112
1184,2021-2-8,109
1185,2021-10-18,182
1185,2020-10-27,180
1186,2021-2-21,27
1186,2020-7-1,11
1187,2021-12-7,149
1187,2021-8-22,161
1187,2021-9-6,143
1187,2020-5-21,158
1188,2021-10-24,252
1188,2021-11-19,258
1188,2020-2-11,247
1189,2021-2-5,12
1189,2020-1-6,16
1190,2020-10-19,234
1190,2021-2-10,224
1190,2021-9-4,230
1191,2021-11-11,238
1191,2021-7-23,237
1192,2020-12-24,141
1192,2020-1-20,158
1192,2020-5-21,144
1192,2020-9-21,153
1193,2020-1-24,35
1193,2021-4-3,34
1193,2020-12-15,40
1193,2021-11-15,32
1194,2020-6-15,78
1194,2020-11-17,84
1194,2021-3-2,80
1195,2020-3-5,156
1195,2020-9-28,156
1196,2020-4-8,250
1196,2021-12-17,238
1197,2021-4-28,125
1197,2020-8-11,131
1197,2020-4-12,124
1197,2021-8-21,129
1198,2021-5-18,118
1198,2021-10-11,119
1199,2021-9-2,69
1199,2021-8-4,63
1199,2020-6-14,69
1200,2020-7-28,139
1200,2021-9-10,143
1201,2020-11-2,221
1201,2021-10-1,212
1202,2021-9-11,41
1202,2020-6-13,56
1202,2021-11-22,39
1202,2020-4-28,50
1203,2021-11-8,224
1203,2021-9-23,225
1203,2020-4-23,214
1203,2021-3-1,211
1204,2020-11-12,253
1204,2020-7-15,240
1205,2020-11-22,59
1205,2021-3-7,75
1205,2021-10-9,74
1206,2020-1-14,159
1206,2020-8-5,159
1207,2020-6-17,42
1207,2021-1-14,55
1208,2020-5-16,182
1208,2021-3-16,181
1208,2020-10-24,166
1208,2020-3-19,171
1209,2020-8-24,159
1209,2020-7-4,163
1209,2020-6-27,149
1210,2020-9-9,263
1210,2021-5-6,260
1210,2021-11-15,260
1211,2020-12-14,41
1211,2021-1-6,34
1211,2021-6-12,41
1211,2021-8-26,31
1212,2020-2-8,59
1212,2020-12-1,51
1212,2020-12-3,59
1213,2021-1-24,109
1213,2021-1-22,117
1214,2020-12-18,154
1214,2020-9-9,155
1214,2020-12-10,147
1215,2021-7-2,163
1215,2021-6-26,176
1215,2020-3-25,169
1216,2021-4-16,196
1216,2021-7-24,191
1216,2021-2-22,187
1216,2020-2-14,182
1217,2021-5-16,135
1217,2021-4-10,130
1218,2021-11-2,237
1218,2021-4-15,248
1218,2021-2-4,245
1218,2021-8-24,242
1219,2020-11-8,141
1219,2020-8-25,151
1219,2020-2-13,141
1220,2021-9-18,42
1220,2021-11-2,47
1220,2020-9-23,60
1221,2020-3-13,89
1221,2020-6-11,91
1221,2021-12-28,106
1221,2020-10-19,105
1222,2021-4-16,126
1222,2020-8-28,115
1223,2020-1-15,127
1223,2021-6-13,124
1223,2020-4-28,127
1223,2020-12-6,127
1224,2020-4-19,120
1224,2020-9-25,124
1224,2020-11-28,125
1224,2021-5-28,112
1225,2021-2-1,238
1225,2021-7-5,238
1226,2020-7-16,95
1226,2020-10-10,106
1226,2021-6-22,96
1227,2021-6-16,57
1227,2020-8-13,61
1227,2021-2-8,65
1228,2021-9-10,137
1228,2021-4-25,132
1228,2020-2-10,150
1229,2021-12-14,123
1229,2020-6-26,128
1229,2020-1-16,122
1230,2020-2-24,186
1230,2020-6-9,178
1230,2021-11-11,191
1231,2021-7-21,40
1231,2021-12-20,37
1231,2021-11-13,39
1232,2020-7-9,115
1232,2020-2-17,114
1232,2021-1-25,118
1233,2021-6-3,255
1233,2020-1-8,252
1233,2020-4-13,255
1234,2020-7-17,204
1234,2020-8-17,211
1234,2021-7-22,196
1235,2021-6-24,104
1235,2020-3-22,98
1236,2020-6-5,90
1236,2020-2-16,90
1237,2020-1-5,144
1237,2021-5-27,138
1237,2021-2-27,146
1237,2021-1-22,151
1238,2021-2-14,39
1238,2021-12-23,37
1238,2020-1-24,44
1239,2020-11-19,58
1239,2021-9-4,58
1239,2020-4-6,71
1240,2021-11-13,144
1240,2020-2-10,133
1240,2020-6-26,142
1241,2021-6-9,70
1241,2021-7-15,81
1241,2021-10-12,76
1241,2020-10-17,84
1242,2021-11-19,186
1242,2021-10-13,176
1243,2021-6-21,70
1243,2020-11-5,75
1243,2020-7-5,63
1243,2021-7-13,75
1244,2021-4-24,242
1244,2021-11-19,246
1244,2021-9-18,240
1244,2020-7-19,238
1245,2020-5-5,192
1245,2020-4-9,192
1245,2021-4-16,189
1245,2021-10-26,190
1246,2021-11-1,184
1246,2021-7-9,176
1246,2020-1-27,175
1247,2020-12-18,197
1247,2021-9-27,199
1248,2021-8-19,45
1248,2021-7-26,46
1248,2021-8-23,48
1249,2021-6-2,121
1249,2020-1-6,131
1249,2020-12-12,116
1250,2020-9-23,35
1250,2020-5-27,40
1251,2020-1-10,58
1251,2020-1-17,58
